id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards
812,41,67,1978,4,Female,6946 Park Drive,42.78,-72.48,"$20,338","$41,469","$119,423",659,1
13,52,61,1967,6,Female,4222 Ocean View Drive,37.89,-85.96,"$15,879","$32,378","$65,919",588,4
602,57,67,1963,1,Male,46 South Street,36.34,-79.67,"$16,888","$34,437",$0,681,4
657,83,68,1936,11,Female,2780 Martin Luther King Drive,44.45,-95.78,"$20,697","$33,897",$533,705,4
909,38,64,1981,5,Male,215 Ocean View Drive,47.11,-122.76,"$24,044","$49,023","$66,148",583,5
183,24,65,1995,12,Female,84 Second Lane,41.83,-87.68,"$18,937","$38,609","$39,867",798,3
1792,18,68,2001,11,Female,1987 Hillside Lane,44.02,-72.23,"$15,062","$30,712","$38,054",723,2
1599,22,68,1997,7,Male,71 Madison Street,31.84,-106.43,"$16,011","$32,645","$59,851",790,3
1267,81,65,1938,10,Female,9574 Ocean Drive,47.83,-122.32,"$28,248","$31,912","$2,182",630,4
411,30,67,1990,1,Male,649 Sussex Street,43.97,-75.91,"$18,401","$37,521","$65,701",775,2
350,62,70,1957,8,Female,102 Seventh Avenue,39.14,-76.77,"$28,673","$58,463","$141,151",737,4
1323,36,68,1983,3,Female,28 Second Boulevard,32.34,-108.7,"$15,407","$31,414","$42,233",719,4
934,32,63,1987,12,Female,2017 Ninth Drive,42.38,-76.39,"$20,159","$41,106","$106,963",762,3
421,53,67,1967,1,Female,595 Valley Stream Drive,41.97,-91.66,"$22,502","$45,876","$58,252",790,7
223,37,67,1982,10,Female,3748 Mountain View Drive,38.78,-121.37,"$28,760","$58,637","$87,340",803,6
1402,35,63,1984,10,Male,626 Federal Drive,34.72,-92.35,"$47,364","$96,574","$265,319",590,3
1650,18,67,2002,2,Male,701 Pine Drive,40.71,-74.06,"$21,642","$44,128","$142,368",687,3
354,77,72,1942,8,Female,9 Plum Boulevard,38.86,-104.76,"$22,185","$31,942","$11,845",713,6
314,27,66,1992,6,Male,1039 Bayview Drive,39,-77.4,"$28,410","$57,927","$87,736",557,1
1457,20,66,1999,6,Male,11162 Oak Drive,41.57,-93.61,"$22,425","$45,725","$102,164",688,4
1613,39,65,1980,12,Male,4784 Park Boulevard,44.44,-69.83,"$21,647","$44,134",$0,792,4
945,19,66,2001,2,Male,751 Birch Avenue,32.79,-117.25,"$27,748","$56,579","$79,726",705,2
586,37,63,1983,2,Male,372 12th Boulevard,35.57,-82.54,"$22,983","$46,864","$58,954",751,4
119,44,67,1975,9,Female,60 Little Creek Avenue,36.16,-115.28,"$27,761","$56,605","$87,970",624,3
1312,31,66,1988,4,Female,5190 Grant Street,37.3,-121.8,"$25,115","$51,209","$76,900",765,1
1529,51,69,1968,4,Male,310 Birch Avenue,26.23,-80.13,"$37,424","$76,305","$112,785",692,3
326,18,61,2001,3,Male,644 Birch Avenue,40.26,-80.18,"$30,076","$61,325","$83,899",652,1
1596,42,69,1977,3,Male,188 Washington Avenue,34.28,-118.44,"$15,583","$31,772","$17,286",734,4
714,61,67,1958,10,Female,72 Second Street,45.34,-122.66,"$35,992","$73,383","$155,191",760,2
887,55,66,1964,4,Male,3999 West Lane,42.25,-71.9,"$26,137","$53,287","$51,026",816,4
1425,88,67,1931,4,Female,95 Sixth Avenue,35.33,-89.88,"$19,115","$19,225","$1,644",809,8
1645,62,65,1957,11,Female,58 Federal Lane,41.47,-81.85,"$29,692","$60,541","$160,456",716,3
1863,44,61,1975,12,Female,25 Hill Drive,42.29,-85.22,"$21,639","$44,124","$107,162",850,1
1576,88,65,1932,1,Female,2947 Lake Lane,42.66,-83.38,"$24,578","$36,764",$839,712,8
1268,47,63,1972,9,Male,857 Catherine Avenue,34.2,-86.15,"$14,516","$29,597","$44,388",513,4
1565,37,66,1983,1,Female,33 Mill Street,39.09,-84.51,"$18,959","$38,656","$47,523",584,1
1842,45,64,1974,10,Male,41307 Main Lane,35.11,-106.62,"$15,385","$31,373","$58,481",637,2
664,22,68,1997,4,Female,751 Fifth Street,40.86,-76.78,"$16,519","$33,681","$78,326",697,2
485,39,64,1980,10,Male,6889 Summit Lane,35.48,-120.92,"$18,740","$38,211","$84,427",665,2
244,40,62,1979,7,Female,8100 Hill Avenue,30.58,-84.58,"$13,144","$26,802","$43,444",638,2
145,58,65,1962,1,Female,645 Hillside Lane,36.18,-82.07,"$12,427","$25,334",$182,696,3
866,34,67,1985,3,Male,4591 Third Drive,40.43,-79.97,"$30,361","$61,904","$125,358",639,3
1424,101,68,1918,5,Female,887 Third Boulevard,35.13,-112.99,"$13,086","$15,348","$1,396",761,4
427,44,66,1975,11,Female,33 Pine Lane,36.15,-85.5,"$15,955","$32,527","$74,331",705,3
684,51,63,1969,2,Male,1246 11th Boulevard,26.14,-80.13,"$21,661","$44,170","$90,049",661,7
1643,28,64,1991,6,Female,233 Oak Drive,45.47,-122.37,"$22,599","$46,077","$101,450",686,1
1300,58,66,1961,3,Male,4988 Ocean View Lane,31.13,-93.27,"$11,324","$23,092","$20,545",752,4
283,19,69,2000,11,Male,74 Birch Avenue,40.75,-103.06,"$15,064","$30,710","$30,956",680,2
355,22,62,1997,11,Female,415 Madison Boulevard,35.87,-96.05,"$19,856","$40,491","$81,879",691,2
1669,44,62,1975,5,Male,6308 Maple Avenue,38.66,-121.62,"$25,234","$51,454","$151,162",698,4
937,47,63,1973,1,Female,430 Sixth Avenue,41.01,-73.84,"$46,169","$94,133","$189,899",603,1
845,58,72,1961,8,Male,860 Seventh Avenue,30.42,-86.61,"$18,005","$36,710","$116,794",786,5
1518,62,70,1957,8,Male,313 Martin Luther King Boulevard,34.47,-86.8,"$18,533","$37,785","$81,500",745,3
1591,58,66,1961,6,Female,2200 Third Drive,48.28,-122.62,"$16,537","$33,717","$58,236",698,6
1172,50,64,1970,2,Male,5154 Sixth Avenue,38.02,-121.3,"$14,709","$29,994","$100,834",769,1
1629,42,63,1977,6,Female,53789 Bayview Street,26.14,-80.13,"$14,430","$29,422","$58,679",598,1
675,40,67,1980,1,Male,42 Martin Luther King Drive,39.92,-77.8,"$17,405","$35,489","$91,995",724,5
577,28,65,1992,1,Female,769 Madison Drive,32.07,-110.92,"$16,238","$33,106","$108,695",763,2
854,26,65,1994,2,Female,3716 North Boulevard,41.64,-88.44,"$29,281","$59,699","$71,110",688,1
1261,58,70,1961,7,Male,610 Oak Street,45.54,-122.64,"$33,737","$68,787","$171,854",527,1
1227,65,67,1954,11,Female,727 Eighth Lane,42.37,-83.46,"$33,031","$67,344","$7,049",804,4
840,68,64,1952,1,Female,651 Fourth Avenue,37.74,-122.44,"$51,692","$88,432","$63,075",694,6
733,36,68,1983,7,Male,895 Lexington Lane,31.49,-97.23,"$26,061","$53,138","$153,374",606,4
454,88,65,1931,4,Female,9192 Birch Lane,46.87,-96.81,"$22,214","$38,523",$49,751,5
961,76,63,1944,2,Male,3031 Essex Street,28.2,-82.59,"$34,909","$26,660","$28,332",721,4
768,53,67,1966,10,Female,709 River Lane,40.13,-75.06,"$34,043","$69,412","$177,225",620,1
817,26,67,1993,5,Male,91 Lake Street,30.06,-89.93,"$32,314","$65,888","$162,364",803,2
78,37,63,1983,1,Male,5320 Mountain View Street,33.95,-118.29,"$12,362","$25,205","$65,179",688,1
1334,38,65,1981,4,Female,17 Tenth Avenue,43,-78.87,"$19,433","$39,627","$47,793",718,4
1610,42,66,1978,1,Female,12150 Mill Boulevard,32.32,-90.2,"$13,717","$27,967","$50,159",690,2
108,50,68,1969,11,Female,373 Sussex Drive,31.44,-93.45,"$18,709","$38,142",$0,768,4
1308,36,67,1984,2,Female,28 Lexington Drive,47.36,-122.1,"$28,919","$58,964","$71,890",619,1
780,74,66,1945,11,Male,41 Rose Lane,42.35,-71.22,"$56,720","$58,378","$73,124",652,1
1340,53,68,1966,8,Male,815 Hillside Drive,29.76,-95.38,"$26,420","$53,872","$64,269",691,5
1888,75,59,1944,6,Female,7854 Plum Avenue,44.65,-93.17,"$28,429","$41,513","$15,899",748,3
247,49,69,1970,7,Female,704 East Drive,30.21,-93.2,"$26,772","$54,587","$69,070",761,6
238,22,62,1997,6,Male,9261 Little Creek Lane,41.41,-82.31,"$20,400","$41,595","$54,451",675,1
915,44,64,1975,4,Male,936 Mill Street,43.08,-76.37,"$22,047","$44,953","$97,076",728,1
1927,28,65,1991,5,Male,35 Sixth Boulevard,41.07,-85.13,"$17,264","$35,199","$68,569",739,2
1658,28,59,1991,3,Female,8128 Hillside Avenue,41.84,-87.75,"$13,891","$28,324","$62,363",695,2
1208,38,72,1981,9,Male,9541 Ocean View Drive,40.59,-77.57,"$16,375","$33,387","$69,066",526,3
1255,24,67,1995,9,Male,9614 Ocean View Drive,35.37,-85.38,"$15,209","$31,006","$71,031",681,2
85,29,60,1990,4,Male,8016 Norfolk Drive,34.92,-76.89,"$16,006","$32,636","$42,290",782,1
1382,58,65,1961,7,Male,16 Eighth Lane,32.79,-96.76,"$12,693","$25,883","$44,404",706,4
1932,26,60,1993,12,Female,15 Valley Stream Drive,32.59,-116.58,"$9,352","$19,069","$23,153",658,1
1217,59,66,1960,12,Female,584 Bayview Street,33.62,-112,"$22,070","$44,992","$53,368",785,3
514,58,72,1961,8,Male,967 Norfolk Avenue,28.08,-80.6,"$15,840","$32,295","$72,357",698,4
232,57,66,1962,5,Female,186 First Drive,41.58,-73.8,"$33,919","$69,159","$135,111",786,3
445,42,59,1977,12,Female,9864 Fifth Lane,43.88,-85.8,"$6,201","$12,643","$19,299",645,1
1206,34,65,1985,9,Female,862 11th Drive,37.89,-122.03,"$42,685","$87,030","$161,964",727,3
1276,82,66,1937,6,Female,7236 South Boulevard,41.83,-87.68,"$25,365","$41,793","$1,141",730,5
875,39,71,1981,2,Male,5944 Grant Avenue,33.23,-87.54,"$20,553","$41,907","$87,163",728,4
1546,48,61,1971,11,Male,70 Second Drive,43.3,-71.33,"$19,781","$40,336","$144,284",668,4
422,19,62,2000,11,Female,5378 Lafayette Avenue,39.98,-82.98,"$15,539","$31,683","$46,987",817,4
519,57,67,1962,6,Female,839 East Avenue,36.14,-115.03,"$19,377","$39,508","$18,870",770,4
1408,42,67,1978,2,Male,209 George Avenue,33.31,-81.13,"$12,189","$24,859","$43,986",683,2
1204,42,67,1977,6,Male,583 El Camino Boulevard,42.09,-70.7,"$34,059","$69,440","$129,944",743,3
276,25,70,1995,1,Male,9892 George Drive,27.53,-99.48,"$10,626","$21,666","$38,058",610,2
1133,30,66,1989,10,Female,781 Federal Street,43.11,-77.8,"$22,855","$46,599","$12,700",684,4
1035,22,71,1997,6,Male,3132 Lake Avenue,38.62,-121.32,"$24,781","$50,525","$118,160",701,2
710,60,68,1959,9,Female,29 12th Avenue,42.12,-89.25,"$25,698","$52,397","$72,810",729,3
582,53,63,1966,8,Male,415 Lafayette Drive,41.36,-85.23,"$19,236","$39,222","$66,559",583,3
821,73,60,1946,7,Male,833 Elm Lane,29.76,-95.38,"$12,434","$18,015","$10,463",645,2
1352,65,64,1954,3,Female,8437 Sixth Street,44.75,-85.6,"$20,035","$42,102","$9,645",672,3
831,36,66,1983,10,Male,547 Norfolk Boulevard,41.29,-91.55,"$18,302","$37,316","$37,515",726,2
936,18,67,2001,6,Female,255 Bayview Street,35.15,-119.06,"$20,460","$41,717","$27,174",718,5
578,75,71,1944,8,Male,5934 Essex Boulevard,38.04,-84.45,"$14,920","$20,797","$10,127",777,1
1997,76,69,1943,8,Male,765 Forest Street,44.92,-93.4,"$39,155","$38,800","$25,867",758,7
258,51,68,1968,3,Male,572 Mountain View Lane,37.27,-79.95,"$14,528","$29,622","$17,385",694,3
851,88,65,1931,10,Female,42 Fourth Avenue,38.21,-85.23,"$19,620","$31,399","$2,528",757,4
1951,48,66,1971,5,Female,328 Birch Street,39.13,-76.69,"$31,075","$63,355",$0,708,5
1978,19,71,2000,12,Female,76 Birch Drive,32.76,-94.34,"$15,299","$31,197","$84,749",844,2
1897,38,67,1981,3,Male,683 Washington Street,40.87,-73.4,"$51,032","$104,049","$247,623",741,2
972,35,69,1984,5,Male,215 Plum Boulevard,31.84,-106.43,"$24,608","$50,177","$101,323",681,4
1010,40,64,1979,12,Female,5899 Mill Street,34.17,-82.02,"$16,843","$34,344","$48,931",548,1
1243,31,72,1989,1,Female,9316 Hillside Lane,40.27,-76.88,"$17,110","$34,884","$26,799",705,5
1976,33,69,1986,3,Female,2552 Forest Avenue,39.61,-76.85,"$27,906","$56,897",$0,699,5
91,38,72,1981,10,Female,89 Washington Boulevard,39.73,-75.53,"$35,630","$72,647","$90,579",739,1
1606,49,66,1970,8,Male,9383 Martin Luther King Street,30.68,-88.04,"$25,381","$51,755","$88,605",806,1
1201,60,66,1959,11,Male,175 Valley Drive,42.36,-71.36,"$56,632","$115,465","$195,657",715,4
1887,18,70,2002,1,Male,729 Wessex Drive,26.63,-81.85,"$17,522","$35,731","$71,825",503,2
195,18,70,2002,2,Female,5263 Little Creek Drive,28.75,-81.33,"$31,847","$64,936","$107,755",688,2
874,24,68,1995,3,Male,4973 Martin Luther King Lane,39.38,-119.67,"$30,757","$62,711","$68,777",798,3
1317,41,68,1978,7,Female,26 Valley Stream Drive,39.39,-74.51,"$15,157","$30,910","$42,507",749,4
1311,27,71,1992,11,Male,79 Sixth Avenue,47.54,-122.58,"$21,219","$43,264","$89,798",729,1
785,18,67,2001,11,Male,13 Main Boulevard,38.16,-121.93,"$23,990","$48,909","$71,310",740,2
662,32,71,1987,11,Female,670 Tenth Drive,41.86,-88.06,"$42,028","$85,694","$120,733",822,2
847,81,68,1938,4,Female,864 Main Lane,35.78,-95.24,"$18,585","$27,864","$1,371",591,6
685,21,68,1998,4,Male,5263 Fifth Avenue,44.26,-88.39,"$21,828","$44,513","$105,303",778,6
617,27,69,1992,6,Female,5048 Catherine Drive,38.03,-78.48,"$28,459","$58,026","$133,169",691,1
23,18,70,2001,5,Female,9085 West Drive,29.8,-98.73,"$31,193","$63,600","$102,773",645,1
339,19,75,2000,7,Female,640 Bayview Street,32.61,-90.03,"$15,597","$31,797","$5,400",843,2
280,40,66,1979,10,Female,3539 Lincoln Boulevard,37.92,-122.34,"$21,869","$44,585","$81,825",684,5
1473,51,67,1968,11,Female,6541 Fourth Drive,37.04,-93.29,"$20,316","$41,427","$53,773",850,3
65,51,72,1968,10,Female,4514 Elm Street,33.99,-81.08,"$16,928","$34,517","$74,143",645,2
1353,50,65,1970,2,Female,655 Federal Avenue,40.46,-111.63,"$21,232","$43,294","$104,521",816,7
736,27,66,1992,9,Female,8440 Park Drive,39.99,-105.09,"$30,072","$61,317",$0,741,3
1670,68,65,1951,12,Male,46 Lincoln Lane,33.82,-118.11,"$32,079","$50,184","$27,778",732,4
1776,47,75,1972,10,Male,130 Lincoln Drive,40.04,-82.12,"$21,156","$43,133","$44,263",693,3
1474,23,65,1996,12,Female,359 Tenth Avenue,42.5,-96.39,"$21,757","$44,361","$71,031",705,1
951,57,66,1962,9,Female,381 Catherine Avenue,33.91,-118.23,"$13,075","$26,664","$12,241",709,4
1818,85,65,1934,6,Female,23 11th Avenue,36.73,-76.04,"$29,485","$41,843","$1,741",500,3
1450,22,70,1998,2,Male,440 Littlewood Drive,28.08,-80.6,"$24,500","$49,952","$95,184",780,1
1524,26,60,1993,3,Male,118 Mountain View Lane,42.19,-88.08,"$48,986","$99,883","$171,034",732,1
1789,40,65,1979,3,Female,57 West Boulevard,38.22,-86.86,"$18,898","$38,527","$36,933",684,2
767,32,63,1988,1,Female,7096 Park Street,43.28,-72.47,"$18,013","$36,729","$48,624",686,3
678,63,67,1957,2,Female,861 Martin Luther King Boulevard,42.88,-78.85,"$14,456","$29,477","$56,355",850,4
471,52,65,1967,9,Male,123 Ocean View Street,38.57,-121.17,"$35,137","$71,645","$155,006",629,3
757,62,65,1957,9,Female,956 Lincoln Boulevard,40.64,-73.94,"$22,674","$46,232","$68,957",691,4
1724,20,66,1999,5,Female,489 Fourth Drive,41.71,-86.87,"$18,036","$36,775","$102,641",850,3
1603,41,65,1978,12,Male,6515 Hillside Drive,44.65,-114.15,"$19,036","$38,812","$16,331",762,4
224,20,67,1999,11,Female,5789 Ninth Drive,40.69,-73.85,"$19,682","$40,130","$55,801",798,1
808,38,66,1981,11,Female,1583 Grant Lane,40.78,-73.24,"$17,679","$36,045",$0,683,3
1326,52,73,1968,2,Female,292 Maple Drive,40.49,-74.48,"$32,610","$66,489","$83,828",731,2
158,31,72,1989,2,Female,5065 Catherine Drive,45.2,-122.06,"$20,343","$41,475",$0,747,2
1928,56,68,1963,7,Male,273 Ocean Street,45.79,-122.69,"$27,308","$55,682","$82,696",750,4
1575,51,68,1968,5,Female,23 12th Boulevard,27.19,-82.49,"$28,272","$57,646","$127,892",724,4
1608,19,68,2000,9,Female,1464 Bayview Street,31.85,-102.36,"$19,399","$39,556","$132,573",572,1
1455,36,67,1983,12,Male,83 Sixth Drive,32.72,-117.09,"$16,838","$34,330","$15,223",713,4
1916,82,71,1937,4,Male,62696 Norfolk Drive,30.65,-84.69,"$15,069","$10,142","$1,809",767,7
1617,30,60,1989,10,Male,105 Seventh Street,39.2,-76.85,"$37,697","$76,867","$118,029",659,1
143,22,68,1997,6,Female,5138 Park Drive,41.55,-87.66,"$25,689","$52,379","$107,734",771,3
1176,39,64,1980,10,Male,2411 Hillside Lane,37.94,-87.4,"$28,126","$57,348","$119,230",527,3
1194,49,70,1970,3,Male,2248 Third Avenue,35.06,-85.25,"$18,658","$38,041","$27,813",782,4
423,28,70,1991,3,Female,19 El Camino Drive,33.62,-112.05,"$26,023","$53,053","$42,396",696,2
580,35,65,1984,5,Male,5094 Lafayette Boulevard,40.55,-84.57,"$18,077","$36,857","$3,112",768,3
4,54,72,1965,3,Female,6016 Little Creek Boulevard,47.61,-122.3,"$37,485","$76,431","$115,362",716,5
530,78,68,1941,7,Male,34533 Ninth Avenue,34.06,-117.39,"$14,709","$18,100",$0,682,6
1826,45,61,1974,5,Female,94936 Elm Drive,28.92,-81.92,"$8,155","$16,628","$33,926",654,1
595,79,66,1941,2,Male,132 Lexington Drive,36.5,-78.55,"$18,100","$29,041","$4,427",699,4
1022,47,64,1972,12,Female,27 Summit Street,34.98,-80.54,"$17,595","$35,876","$50,190",635,3
1108,19,67,2000,3,Male,32 First Lane,40.83,-74.24,"$40,216","$81,995","$133,788",685,2
246,50,70,1969,9,Female,671 West Drive,44.96,-93.26,"$40,364","$82,298",$0,791,4
270,30,62,1989,8,Male,71682 Catherine Street,39.02,-84.56,"$30,367","$61,916","$165,886",655,4
1945,56,70,1964,2,Female,7728 Oak Drive,34.72,-92.35,"$14,736","$30,042","$9,208",727,4
1540,55,61,1964,9,Female,1513 Valley Boulevard,39.33,-84.54,"$21,992","$44,839","$63,194",625,3
1149,25,74,1994,12,Male,972 Spruce Avenue,26.14,-80.13,"$29,740","$60,638","$132,252",661,1
1438,26,64,1994,1,Female,4631 Plum Avenue,41.47,-81.67,"$14,737","$30,049","$80,474",700,1
409,54,65,1965,8,Female,7561 Littlewood Street,42.49,-92.35,"$14,568","$29,699","$6,569",711,3
694,29,66,1990,5,Male,1598 Elm Street,61.2,-149.82,"$20,519","$41,836","$60,302",615,2
382,55,68,1964,11,Male,541 Tenth Street,34,-118.28,"$11,329","$23,103","$63,635",681,3
629,72,70,1947,5,Male,4388 Hillside Street,39.27,-76.83,"$39,053","$57,513","$11,755",793,5
1211,66,68,1953,3,Female,644 South Drive,35.1,-90,"$18,759","$38,249",$0,746,4
823,41,65,1978,3,Female,858 Jefferson Avenue,36.7,-76.63,"$20,353","$41,496","$9,222",807,2
1304,24,70,1995,8,Female,229 River Avenue,40.99,-74.34,"$44,540","$90,812","$175,569",850,3
89,35,67,1984,6,Male,7794 Ocean Street,32.27,-106.61,"$14,822","$30,217","$23,394",705,4
1751,29,66,1990,11,Female,828 Little Creek Boulevard,38.78,-90.7,"$30,202","$61,581","$241,312",736,2
888,53,67,1966,6,Male,817 Forest Street,34.86,-92.12,"$16,462","$33,566","$96,597",698,1
81,66,68,1953,3,Female,804 Sixth Boulevard,29.57,-97.96,"$17,440","$35,560","$60,397",723,5
1021,21,67,1998,11,Female,218 East Street,34.14,-117.85,"$31,699","$64,630","$92,847",751,2
826,67,60,1952,11,Female,563 Birch Drive,33.98,-83.88,"$26,767","$57,705","$22,475",684,3
87,58,71,1961,5,Male,663 Second Boulevard,26.13,-97.63,"$11,844","$24,155","$2,870",802,3
1833,27,71,1993,1,Male,5514 Norfolk Boulevard,35.58,-88.5,"$17,179","$35,026","$11,468",743,5
829,29,70,1990,3,Female,587 East Lane,35.36,-79.13,"$17,854","$36,404","$11,745",726,3
1879,50,60,1969,5,Male,659 Valley Drive,35.66,-80.48,"$18,724","$38,179","$50,559",609,2
236,36,65,1983,3,Female,4137 Bayview Drive,29.7,-95.46,"$79,100","$161,276","$317,964",540,1
1619,31,66,1988,6,Male,693 Seventh Street,33.61,-96.6,"$15,737","$32,086","$53,595",747,4
1146,22,69,1997,3,Female,398 Park Boulevard,41.83,-87.68,"$18,395","$37,505","$57,014",714,3
803,69,73,1951,2,Female,55 El Camino Boulevard,37.53,-120.84,"$22,799","$46,487","$57,336",635,3
193,23,65,1996,7,Female,4343 Mountain View Boulevard,44.48,-103.84,"$18,583","$37,891","$66,163",749,1
1686,54,67,1965,3,Female,401 North Avenue,39.99,-105.09,"$30,072","$61,312","$25,355",708,3
1959,46,59,1973,4,Male,8750 Lake Boulevard,41.57,-81.2,"$25,565","$52,130","$80,367",701,1
1342,27,61,1993,1,Female,883 Federal Street,42.91,-78.7,"$19,983","$40,744","$50,803",717,1
1371,86,65,1933,6,Female,143 Catherine Boulevard,21.41,-157.79,"$24,516","$49,529","$1,385",689,6
1067,76,63,1943,12,Male,343 Lafayette Drive,37.54,-97.25,"$24,531","$41,790","$24,676",719,5
1019,81,57,1939,1,Female,482 Grant Street,34.09,-117.96,"$15,775","$29,928","$2,028",713,4
1568,47,67,1972,5,Female,3816 Spruce Drive,40.67,-73.39,"$21,077","$42,976","$58,765",748,3
1765,40,68,1979,3,Male,9594 Burns Lane,33.46,-82.5,"$15,755","$32,126","$56,283",770,3
1875,56,69,1963,4,Male,4966 Grant Street,40.89,-81.58,"$22,170","$45,202","$71,022",683,4
1111,20,65,1999,3,Female,7132 Rose Avenue,26.63,-81.99,"$17,120","$34,907","$64,107",742,3
1160,27,65,1992,4,Male,238 Eighth Avenue,41.8,-80.06,"$16,965","$34,591","$65,770",688,2
1574,22,69,1997,3,Female,7318 Mill Lane,34.89,-77.54,"$15,661","$31,933","$65,405",746,1
189,42,70,1978,2,Male,9566 Tenth Street,30.44,-97.62,"$25,584","$52,165","$97,248",730,4
466,58,64,1961,8,Female,416 Madison Street,40.4,-81.35,"$14,477","$29,519","$45,597",643,3
659,57,67,1962,5,Male,5079 Sussex Avenue,38.73,-86.47,"$15,981","$32,583","$12,501",812,7
942,37,65,1982,7,Male,3914 Mill Street,30.3,-90.97,"$29,006","$59,139","$128,870",742,4
1234,44,64,1975,10,Male,7815 Hillside Avenue,29.76,-95.38,"$30,499","$62,185","$114,235",749,1
841,22,67,1997,6,Male,2429 Eighth Avenue,44.63,-123,"$17,561","$35,800","$65,841",753,2
1388,26,71,1993,10,Male,4379 Lake Avenue,39.09,-76.85,"$35,553","$72,485","$31,605",691,2
1056,24,65,1995,3,Female,215 Elm Lane,34.28,-119.22,"$25,524","$52,036","$26,232",703,3
345,33,67,1986,7,Male,67424 Tenth Boulevard,42.24,-85.48,"$17,409","$35,499","$80,517",724,1
308,44,65,1976,1,Male,3675 Bayview Drive,35.37,-85.38,"$15,209","$31,015","$103,094",737,2
1922,79,65,1940,11,Male,127 Valley Boulevard,32.85,-117.2,"$34,848","$53,222","$23,051",640,1
1156,56,69,1963,6,Female,9603 South Lane,40.74,-74.33,"$137,428","$280,199","$91,367",752,5
561,48,67,1971,6,Male,604 Pine Street,40.8,-91.12,"$18,076","$36,853","$112,139",834,5
507,22,70,1998,2,Male,79 Burns Drive,40.81,-74,"$18,392","$37,497",$0,695,1
1522,88,66,1931,10,Female,41740 First Street,40.94,-74.24,"$37,030","$31,828","$3,777",593,3
695,49,68,1970,7,Female,530 Main Boulevard,29.48,-95.1,"$35,246","$71,866","$132,580",662,1
